blobHeight,blobWidth,offset,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Wait.started,start_trial_text.started,start_key_resp.started,Wait.stopped,start_key_resp.keys,start_key_resp.rt,start_key_resp.duration,trial.started,noise.started,blob_1.started,blob_1.stopped,blob_2.started,blob_2.stopped,noise_2.started,key_resp.started,noise.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1045,0.67,0.04,126,30,2,right,0.24583416699897498,None,2,30,126,19,132.98126012494322,,,,,,,,,132.9603481249651,132.98126012494322,133.052065166994,133.3169953749748,133.40510129195172,133.6706764169503,133.68799041688908,133.68799041688908,133.73559166688938,133.93749741697684,right,0.24583416699897498,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.04,127,31,2,right,0.23001595796085894,None,2,31,127,18,133.9896677499637,,,,,,,,,133.9648599999491,133.9896677499637,134.04769499995746,134.31239095889032,134.39911495894194,134.66375349997543,134.69945679197554,134.69945679197554,134.73839233396575,134.93749020888936,right,0.23001595796085894,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,-0.04,128,32,2,left,0.2729001250118017,None,2,32,128,39,134.98943083395716,,,,,,,,,134.96466433396563,134.98943083395716,135.04593908390962,135.3100409999024,135.39650974993128,135.65969395893626,135.69470487500075,135.69470487500075,135.73546820890624,135.97104258392937,left,0.2729001250118017,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.08,129,33,2,right,0.24148425005842,None,2,33,129,21,136.02337645890657,,,,,,,,,135.99872129189316,136.02337645890657,136.07909183390439,136.34579720895272,136.43302699993365,136.69757462490816,136.73241166688967,136.73241166688967,136.78563983389176,136.98751191690098,right,0.24148425005842,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,-0.16,130,34,2,left,0.24041691690217704,None,2,34,130,45,137.0382580839796,,,,,,,,,137.01438658393454,137.0382580839796,137.095033208956,137.3615479589207,137.44886620889883,137.71311320899986,137.74815687490627,137.74815687490627,137.7858687499538,137.9905811669305,left,0.24041691690217704,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.0,131,35,2,right,0.4262553749140352,None,2,35,131,0,138.03950912493747,,,,,,,,,138.01533416693565,138.03950912493747,138.09590133395977,138.3580354169244,138.44382983399555,138.706307916902,138.74104808398988,138.74104808398988,138.78549104195554,139.17126854194794,right,0.4262553749140352,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,-0.08,132,36,2,left,0.1800815409515053,None,2,36,132,42,139.22602524992544,,,,,,,,,139.20058141695336,139.22602524992544,139.2837347498862,139.5484104589559,139.6351644169772,139.89936983399093,139.9338709169533,139.9338709169533,139.97192433394957,140.12061991693918,left,0.1800815409515053,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.02,133,37,2,right,0.23004962492268533,None,2,37,133,14,140.16853716690093,,,,,,,,,140.14545299997553,140.16853716690093,140.22442129196133,140.48841216694564,140.57605449995026,140.8409901249688,140.87598762498237,140.87598762498237,140.91884962492622,141.10722466697916,right,0.23004962492268533,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,0.005,134,38,2,left,0.31876904203090817,None,2,38,134,7,141.15828545892145,,,,,,,,,141.13393412495498,141.15828545892145,141.21455929195508,141.48005487490445,141.56693649990484,141.8310827499954,141.865448916913,141.865448916913,141.9025744999526,142.1876552089816,left,0.31876904203090817,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,-0.16,135,39,2,left,0.23246641701553017,None,2,39,135,46,142.2393054999411,,,,,,,,,142.21525574999396,142.2393054999411,142.29517479194328,142.55667004198767,142.64261233399156,142.9065537089482,142.94142737495713,142.94142737495713,142.9856047499925,143.18749287491664,left,0.23246641701553017,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,-0.04,136,40,2,left,0.20850954193156213,None,2,40,136,38,143.23887824988924,,,,,,,,,143.21463462489191,143.23887824988924,143.29537929198705,143.5608730838867,143.64809304196388,143.91199483396485,143.94695620890707,143.94695620890707,143.9854850419797,144.15672924998216,left,0.20850954193156213,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.005,137,41,2,right,0.24773575004655868,None,2,41,137,6,144.20477724994998,,,,,,,,,144.1815960839158,144.20477724994998,144.26112037489656,144.52629491698463,144.61350587499328,144.87829454196617,144.91280224989168,144.91280224989168,144.95232020888943,145.17070937494282,right,0.24773575004655868,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.16,138,42,2,right,0.17904775007627904,None,2,42,138,24,145.22119016689248,,,,,,,,,145.19740795891266,145.22119016689248,145.27684320893604,145.54187808395363,145.62868562492076,145.891714708996,145.92613370891195,145.92613370891195,145.9688936669845,146.10669887496624,right,0.17904775007627904,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,-0.08,139,43,2,left,0.19667245796881616,None,2,43,139,40,146.1546521249693,,,,,,,,,146.13130454195198,146.1546521249693,146.21036124997772,146.47582504199818,146.56287304195575,146.8257268749876,146.86054533394054,146.86054533394054,146.90220099990256,147.0708922499325,left,0.19667245796881616,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,-0.16,140,44,2,left,0.2960360830184072,None,2,44,140,47,147.12134108389728,,,,,,,,,147.09741254197434,147.12134108389728,147.18765799992252,147.4508949589217,147.53681008389685,147.79727316694334,147.83114487491548,147.83114487491548,147.86881695897318,148.13720329198986,left,0.2960360830184072,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.16,141,45,2,right,0.3019579580286518,None,2,45,141,26,148.18740216689184,,,,,,,,,148.16365099989343,148.18740216689184,148.24246212490834,148.50641529192217,148.59371937497053,148.85739962488879,148.89195991691668,148.89195991691668,148.9355594589142,149.20419808395673,right,0.3019579580286518,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.0,142,46,2,left,0.22626058396417648,None,2,46,142,1,149.25591054197866,,,,,,,,,149.23189991689287,149.25591054197866,149.31214529194403,149.57587158388924,149.66210054198746,149.9274637089111,149.96231199998874,149.96231199998874,150.0022793749813,150.1909927089,left,0.22626058396417648,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.01,143,47,2,right,0.3191770419944078,None,2,47,143,9,150.24275183398277,,,,,,,,,150.21654399996623,150.24275183398277,150.29777158389334,150.5599998749094,150.64744516694918,150.91249766689725,150.94691324990708,150.94691324990708,150.98544112499803,151.27085712493863,right,0.3191770419944078,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
