contrast,location,cpd,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.001,1,1,286,6,4,right,0.24041337496601045,None,4,6,286,3,280.8873543749796,,,,280.88179645803757,281.4786624580156,281.73107883299235,right,0.24041337496601045,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,-1,2,287,7,4,left,0.37246062501799315,None,4,7,287,23,281.74529920797795,,,,281.732851415989,282.3295012500603,282.71342325001024,left,0.37246062501799315,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,-1,2,288,8,4,left,0.30356212495826185,None,4,8,288,25,282.72132900008,,,,282.71521633304656,283.3123655000236,283.63134387508035,left,0.30356212495826185,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,1,2,289,9,4,left,0.18244012503419071,None,4,9,289,14,283.63938425004017,,,,283.6330062079942,284.2295395829715,284.41482658300083,left,0.18244012503419071,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,1,1,290,10,4,right,0.3097203749930486,None,4,10,290,5,284.42331770807505,,,,284.4167733329814,285.01118179108016,285.3292419160716,right,0.3097203749930486,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,1,2,291,11,4,right,0.19894445803947747,None,4,11,291,18,285.3354565000627,,,,285.33071183308493,285.9279430410825,286.1297217500396,right,0.19894445803947747,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,-1,4,292,12,4,left,0.17927308299113065,None,4,12,292,41,286.1379974579904,,,,286.1313907910371,286.71660375001375,286.9018557079835,left,0.17927308299113065,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,-1,8,293,13,4,left,0.34470216603949666,None,4,13,293,49,286.91197120805737,,,,286.90442816598807,287.5002368330024,287.8479919160018,left,0.34470216603949666,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,-1,2,294,14,4,left,0.3363562080776319,None,4,14,294,22,287.861598041025,,,,287.8503182079876,288.4625118750846,288.81455216603354,left,0.3363562080776319,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,-1,1,295,15,4,left,0.10493333300109953,None,4,15,295,12,288.8242006660439,,,,288.817495541065,289.4128576250514,289.53047837503254,left,0.10493333300109953,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,1,16,296,16,4,left,0.42157066601794213,None,4,16,296,56,289.5383251250023,,,,289.53237662499305,290.14622187498026,290.58112737501506,left,0.42157066601794213,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,1,16,297,17,4,right,0.1469876660266891,None,4,17,297,61,290.5956832499942,,,,290.5840154159814,291.19578737497795,291.34792941599153,right,0.1469876660266891,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,1,2,298,18,4,right,0.24583937495481223,None,4,18,298,20,291.35685541597195,,,,291.3504418330267,291.94494525005575,292.19814170803875,right,0.24583937495481223,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,-1,1,299,19,4,left,0.2936665000161156,None,4,19,299,10,292.2117537080776,,,,292.19996087497566,292.80001741601154,293.09610154107213,left,0.2936665000161156,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,1,4,300,20,4,left,0.5571534580085427,None,4,20,300,30,293.10125333303586,,,,293.0973517500097,293.6945744580589,294.2648871659767,left,0.5571534580085427,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,1,8,301,21,4,left,0.43584970803931355,None,4,21,301,44,294.2739544999786,,,,294.26718504098244,294.861872291076,295.30226962501183,left,0.43584970803931355,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,-1,8,302,22,4,left,0.4811827080557123,None,4,22,302,50,295.31093612499535,,,,295.30437662499025,295.8985162500758,296.3860227080295,left,0.4811827080557123,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,-1,4,303,23,4,left,0.3194256250280887,None,4,23,303,40,296.39450695808046,,,,296.3879972080467,296.98320174997207,297.3147027910454,left,0.3194256250280887,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,-1,4,304,24,4,left,0.3903880419675261,None,4,24,304,37,297.3226683330722,,,,297.31692995806225,297.91221404098906,298.31471662502736,left,0.3903880419675261,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,1,4,305,25,4,left,0.500245500006713,None,4,25,305,31,298.3229907080531,,,,298.3171665830305,298.91232958307955,299.4155638330849,left,0.500245500006713,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,1,16,306,26,4,right,0.22220070799812675,None,4,26,306,62,299.42423508304637,,,,299.41768687497824,300.0123634580523,300.2479158330243,right,0.22220070799812675,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,1,2,307,27,4,right,0.3369828329887241,None,4,27,307,19,300.25684429099783,,,,300.24985487503,300.84551920800004,301.19633879105095,right,0.3369828329887241,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,1,4,308,28,4,right,0.47546725010033697,None,4,28,308,29,301.2018505410524,,,,301.1978627910139,301.7951806250494,302.28122912498657,right,0.47546725010033697,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,1,2,309,29,4,right,0.26762095803860575,None,4,29,309,17,302.2888458330417,,,,302.28326825005934,302.8788937909994,303.1518487080466,right,0.26762095803860575,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,1,1,310,30,4,right,0.3590468739857897,None,4,30,310,2,303.16193270799704,,,,303.1540173330577,303.7505025410792,304.11445283307694,right,0.3590468739857897,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,-1,1,311,31,4,left,0.3241177489981055,None,4,31,311,9,304.1227799160406,,,,304.1165619160747,304.71229708299506,305.0479894580785,left,0.3241177489981055,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,1,16,312,32,4,left,0.4149068749975413,None,4,32,312,59,305.05613870802335,,,,305.0503853330156,305.6455025409814,306.06417270808015,left,0.4149068749975413,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,-1,1,313,33,4,left,0.4379782489268109,None,4,33,313,13,306.06997625005897,,,,306.06551275006495,306.66753837501165,307.11451570806094,left,0.4379782489268109,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,-1,8,314,34,4,left,0.41219904099125415,None,4,34,314,53,307.1232942909701,,,,307.1163848330034,307.71218024997506,308.1317743330728,left,0.41219904099125415,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,1,4,315,35,4,left,0.5294204580131918,None,4,35,315,28,308.1454137910623,,,,308.1337687909836,308.7288991250098,309.26292545802426,left,0.5294204580131918,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,1,4,316,36,4,right,0.332015541032888,None,4,36,316,34,309.2688775410643,,,,309.26452612504363,309.8612730000168,310.19625462498516,right,0.332015541032888,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,1,1,317,37,4,right,0.3443483329610899,None,4,37,317,6,310.20224170805886,,,,310.1977522909874,310.7829687910853,311.13086316606496,right,0.3443483329610899,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,-1,16,318,38,4,left,0.377513499930501,None,4,38,318,67,311.1392237910768,,,,311.1333140829811,311.72894525004085,312.1144046660047,left,0.377513499930501,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,1,2,319,39,4,left,0.41188079095445573,None,4,39,319,15,312.1215563750593,,,,312.1166252500843,312.7124922910007,313.1310532500502,left,0.41188079095445573,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,-1,8,320,40,4,right,0.5984792499803007,None,4,40,320,51,313.13922854105476,,,,313.1334335410502,313.72874233301263,314.3308754999889,right,0.5984792499803007,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,-1,2,321,41,4,left,0.2278393330052495,None,4,41,321,27,314.3386224580463,,,,314.33345804107375,314.92933408298995,315.1641908750171,left,0.2278393330052495,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,1,1,322,42,4,left,0.33796199900098145,None,4,42,322,1,315.17242825008,,,,315.1662747079972,315.7621910000453,316.1149074580753,left,0.33796199900098145,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,-1,4,323,43,4,left,0.41267933300696313,None,4,43,323,39,316.12331883306615,,,,316.11658395803533,316.7126960409805,317.1315641660476,left,0.41267933300696313,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,-1,8,324,44,4,left,0.36816466704476625,None,4,44,324,54,317.1404941250803,,,,317.13389725005254,317.7279412500793,318.0993424160406,left,0.36816466704476625,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,1,8,325,45,4,right,0.423531583044678,None,4,45,325,46,318.11117958300747,,,,318.100678750081,318.6955947909737,319.1308033330133,right,0.423531583044678,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,-1,16,326,46,4,left,0.45719162398017943,None,4,46,326,64,319.1402400829829,,,,319.13371116598137,319.72889783303253,320.19819775002543,left,0.45719162398017943,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,1,4,327,47,4,right,0.3846074170432985,None,4,47,327,32,320.2061097500846,,,,320.2005193750374,320.79546783305705,321.1845224580029,right,0.3846074170432985,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,1,2,328,48,4,left,0.3052490409463644,None,4,48,328,16,321.19522095797583,,,,321.1864907910349,321.7798068750417,322.09771279105917,left,0.3052490409463644,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,-1,16,329,49,4,left,0.4357506250962615,None,4,49,329,63,322.10514145798516,,,,322.0998587500071,322.69558791606687,323.1356732910499,left,0.4357506250962615,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,-1,2,330,50,4,left,0.43546591605991125,None,4,50,330,24,323.14432558300905,,,,323.13788020797074,323.7345312500838,324.1814234580379,left,0.43546591605991125,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,-1,1,331,51,4,left,0.4190989170456305,None,4,51,331,7,324.189712875057,,,,324.18443966598716,324.7788337910315,325.20130549999885,left,0.4190989170456305,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,1,4,332,52,4,right,0.45100762497168034,None,4,52,332,33,325.2125523330178,,,,325.20262908306904,325.79892333305907,326.26286662498023,right,0.45100762497168034,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,-1,4,333,53,4,left,0.3971935419831425,None,4,53,333,36,326.26897666603327,,,,326.26496412500273,326.8507349580759,327.2514288329985,left,0.3971935419831425,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,1,8,334,54,4,left,0.47433387499768287,None,4,54,334,45,327.2618889580481,,,,327.2539341660449,327.8506874580635,328.33086233306676,left,0.47433387499768287,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,1,8,335,55,4,left,0.27063649892807007,None,4,55,335,43,328.3390255830018,,,,328.332964958041,328.9292207909748,329.2182484579971,left,0.27063649892807007,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,-1,16,336,56,4,left,0.21076004090718925,None,4,56,336,68,329.2287228750065,,,,329.2199851659825,329.81487291597296,330.0316253330093,left,0.21076004090718925,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,-1,1,337,57,4,left,0.3353212910005823,None,4,57,337,11,330.0453923330642,,,,330.03421412501484,330.62846649996936,330.9657717080554,left,0.3353212910005823,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,1,16,338,58,4,right,0.24089504103176296,None,4,58,338,57,330.97797891602386,,,,330.96704954106826,331.5619222910609,331.8054935000837,right,0.24089504103176296,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,-1,16,339,59,4,left,0.44792649999726564,None,4,59,339,66,331.8298178750556,,,,331.8076372500509,332.4128481660737,332.8650286659831,left,0.44792649999726564,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,1,1,340,60,4,left,0.4469044159632176,None,4,60,340,4,332.8787081660703,,,,332.86726837500464,333.4668181660818,333.91536979097873,left,0.4469044159632176,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,-1,2,341,61,4,left,0.5691431669984013,None,4,61,341,26,333.927842291072,,,,333.9165682500461,334.51153650006745,335.09788254101295,left,0.5691431669984013,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,-1,4,342,62,4,left,0.4187570830108598,None,4,62,342,38,335.11231912497897,,,,335.0998452909989,335.7129457080737,336.13471720798407,left,0.4187570830108598,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,1,16,343,63,4,left,1.001926250057295,None,4,63,343,58,336.145264041028,,,,336.1359719580505,336.7337776659988,337.7479068330722,left,1.001926250057295,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,-1,8,344,64,4,left,0.4151841659331694,None,4,64,344,52,337.7568934999872,,,,337.7501103329705,338.3454560410464,338.7646591659868,left,0.4151841659331694,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,1,8,345,65,4,right,0.44840325007680804,None,4,65,345,48,338.77288116607815,,,,338.76710670802277,339.36219962500036,339.8144352500094,right,0.44840325007680804,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,-1,2,346,66,4,left,0.9199803749797866,None,4,66,346,21,339.8229993750574,,,,339.81657812499907,340.4125650830101,341.3389337910339,left,0.9199803749797866,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,1,1,347,67,4,left,0.33191812492441386,None,4,67,347,0,341.3451111660106,,,,341.34030341601465,341.93064558308106,342.2668044579914,left,0.33191812492441386,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,-1,16,348,68,4,left,0.5192857079673558,None,4,68,348,65,342.277760625002,,,,342.2683169579832,342.86222066602204,343.3981402500067,left,0.5192857079673558,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,-1,4,349,69,4,left,1.1533019579946995,None,4,69,349,35,343.4120235000737,,,,343.40042608301155,343.99816112499684,345.1635130000068,left,1.1533019579946995,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,1,8,350,0,5,right,0.4000347489491105,None,5,0,350,44,345.1700089160586,,,,345.1652850829996,345.7624093750492,346.1647057500668,right,0.4000347489491105,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,-1,1,351,1,5,right,0.6518532079644501,None,5,1,351,8,346.1790403330233,,,,346.166724291048,346.7615325830411,347.41897591599263,right,0.6518532079644501,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,-1,8,352,2,5,left,0.47736687399446964,None,5,2,352,53,347.4285549999913,,,,347.4215446660528,348.0160185410641,348.49792220804375,left,0.47736687399446964,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,1,16,353,3,5,right,0.4527278329478577,None,5,3,353,61,348.5123525829986,,,,348.5001117080683,349.0956146250246,349.56468983297236,right,0.4527278329478577,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,1,2,354,4,5,right,0.5598440410103649,None,5,4,354,20,349.5786931660259,,,,349.56641970807686,350.1614548750222,350.7296881660586,right,0.5598440410103649,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,1,4,355,5,5,right,0.5353768750792369,None,5,5,355,31,350.73487887508236,,,,350.7310500830645,351.3169329999946,351.86404750007205,right,0.5353768750792369,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,-1,16,356,6,5,left,0.3616215420188382,None,5,6,356,69,351.87361700006295,,,,351.8664864579914,352.4626777910162,352.83051891601644,left,0.3616215420188382,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,1,1,357,7,5,right,0.6234771249582991,None,5,7,357,3,352.839170500054,,,,352.8325688750483,353.4287516659824,354.06419283302967,right,0.6234771249582991,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,-1,4,358,8,5,left,0.534919208032079,None,5,8,358,37,354.07319899997674,,,,354.06664220802486,354.66229858307634,355.20077829097863,left,0.534919208032079,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,-1,2,359,9,5,left,0.3832114579854533,None,5,9,359,22,355.21190095797647,,,,355.20281770802103,355.8129621250555,356.1987999579869,left,0.3832114579854533,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,1,16,360,10,5,right,0.3412279989570379,None,5,10,360,62,356.21129070804454,,,,356.20032191602513,356.8129592500627,357.16396158304997,right,0.3412279989570379,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,1,1,361,11,5,left,0.4628317489987239,None,5,11,361,1,357.1726111660246,,,,357.16594516602345,357.76230416598264,358.22933120804373,left,0.4628317489987239,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,-1,16,362,12,5,left,0.7727763329166919,None,5,12,362,64,358.2345407080138,,,,358.2307263329858,358.8283325000666,359.61483908304945,left,0.7727763329166919,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,1,1,363,13,5,right,0.2886731659527868,None,5,13,363,5,359.6237744160462,,,,359.61793491605204,360.21238550008275,360.51491512497887,right,0.2886731659527868,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,1,16,364,14,5,right,0.5738994580460712,None,5,14,364,60,360.5230210410664,,,,360.51737775001675,361.1121581660118,361.6979377500247,right,0.5738994580460712,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,-1,8,365,15,5,left,0.2855870419880375,None,5,15,365,52,361.7064058750402,,,,361.699529250036,362.2954795000842,362.5851024159929,left,0.2855870419880375,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,-1,16,366,16,5,left,0.39538891601841897,None,5,16,366,65,362.5951396659948,,,,362.5874779999722,363.18079316604417,363.5815331659978,left,0.39538891601841897,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,1,4,367,17,5,right,0.3560781659325585,None,5,17,367,34,363.5904798330739,,,,363.58390016597696,364.17892920807935,364.54819079104345,right,0.3560781659325585,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,-1,1,368,18,5,left,0.2917177500203252,None,5,18,368,13,364.5560923330486,,,,364.55055091599934,365.1453926250106,365.44672354101203,left,0.2917177500203252,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.01,-1,1,369,19,5,left,0.22737658303231,None,5,19,369,11,365.45347725006286,,,,365.44868337502703,366.04456866602413,366.279712083051,left,0.22737658303231,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,-1,8,370,20,5,left,0.35408687498420477,None,5,20,370,50,366.284919250058,,,,366.28116095799487,366.8778443749761,367.234566833009,left,0.35408687498420477,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,1,2,371,21,5,left,0.3937622079392895,None,5,21,371,16,367.2452539160149,,,,367.2366256250534,367.82915304100607,368.22964133298956,left,0.3937622079392895,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,-1,4,372,22,5,left,0.47000375005882233,None,5,22,372,35,368.23557029105723,,,,368.23125129099935,368.81707416602876,369.298050582991,left,0.47000375005882233,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,-1,4,373,23,5,right,0.41433208296075463,None,5,23,373,36,369.3062297500437,,,,369.30044520797674,369.89456545806024,370.31532900000457,right,0.41433208296075463,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,1,2,374,24,5,left,0.345184416975826,None,5,24,374,14,370.3290520410519,,,,370.31761562498286,370.9296928329859,371.28166733297985,left,0.345184416975826,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-08,1,16,375,25,5,left,0.3158527909545228,None,5,25,375,56,371.29555150005035,,,,371.2840256660711,371.8789834160125,372.1988998330198,left,0.3158527909545228,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.1,-1,8,376,26,5,left,0.345057541038841,None,5,26,376,54,372.2120702500688,,,,372.2004245000426,372.81275004101917,373.1650348750409,left,0.345057541038841,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.001,-1,2,377,27,5,left,0.2736498749582097,None,5,27,377,24,373.1787666659802,,,,373.16750654100906,373.76219608297106,374.0480383330723,left,0.2736498749582097,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1.0,-1,2,378,28,5,left,0.37716795795131475,None,5,28,378,27,374.05683012504596,,,,374.0501987080788,374.64456504106056,375.02960829099175,left,0.37716795795131475,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,1,8,379,29,5,left,0.24972395796794444,None,5,29,379,43,375.03514479100704,,,,375.03116045799106,375.6290654160548,375.88183433306403,left,0.24972395796794444,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
1e-06,1,4,380,30,5,left,0.4260746240615845,None,5,30,380,29,375.89017991605215,,,,375.88397766603157,376.478784832987,376.91403416602407,left,0.4260746240615845,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
0.0001,1,16,381,31,5,left,0.3193248329916969,None,5,31,381,58,376.92207049997523,,,,376.91638675006106,377.5123503750656,377.84898162505124,left,0.3193248329916969,None,demo,001,2025-02-03_14h11.15.662,contrast_sensitivity,2024.2.4,None,2025-02-03 14h11.22.738845 -0500,
