contrast,location,n_cycles,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.1,-1,1,193,53,2,left,0.1565094159450382,None,2,53,193,12,177.35204554197844,,,,177.34530608390924,177.9406444169581,178.11005620891228,left,0.1565094159450382,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,4,194,54,2,left,0.22468116600066423,None,2,54,194,37,178.12379658396821,,,,178.1124323749682,178.70749454200268,178.94330795900896,left,0.22468116600066423,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,16,195,55,2,left,0.36618774896487594,None,2,55,195,59,178.9571675839834,,,,178.94573174999095,179.55792433395982,179.92708554200362,left,0.36618774896487594,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,16,196,56,2,right,0.33338141697458923,None,2,56,196,61,179.94041799998377,,,,179.9292507499922,180.5247385839466,180.86333512491547,right,0.33338141697458923,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,8,197,57,2,right,0.3619833749253303,None,2,57,197,47,180.8736401249189,,,,180.86554679193068,181.46009745891206,181.82515870896168,right,0.3619833749253303,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,2,198,58,2,left,0.4168427080148831,None,2,58,198,15,181.83100854197983,,,,181.8265919169644,182.42320737498812,182.84279816690832,left,0.4168427080148831,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,8,199,59,2,left,0.2772683330113068,None,2,59,199,53,182.85018149996176,,,,182.84511933394242,183.44088658399414,183.72588466701563,left,0.2772683330113068,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,8,200,60,2,right,0.43098720791749656,None,2,60,200,44,183.7348937089555,,,,183.72821474994998,184.32403420901392,184.76321154192556,right,0.43098720791749656,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,8,201,61,2,left,0.2311607910087332,None,2,61,201,52,184.77395895891823,,,,184.7653911249945,185.36196941696107,185.59633179195225,left,0.2311607910087332,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,4,202,62,2,right,0.28901970805600286,None,2,62,202,33,185.6069672,,,,185.5986103,186.1949647089932,186.49238279194105,right,0.28901970805600286,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,16,203,63,2,right,0.20427949994336814,None,2,63,203,58,186.50106325000525,,,,186.49448783393018,187.09063779201824,187.30909708398394,right,0.20427949994336814,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,1,204,64,2,left,0.42976241605356336,None,2,64,204,7,187.3178082499653,,,,187.31147708394565,187.90720708400477,188.3448322499171,left,0.42976241605356336,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,1,205,65,2,right,0.5103937489911914,None,2,65,205,4,188.35705412493553,,,,188.34626133390702,188.9404918339569,189.45806237496436,right,0.5103937489911914,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,8,206,66,2,left,0.4085558739025146,None,2,66,206,42,189.46364112501033,,,,189.45964137499686,190.05632033396978,190.47485962498467,left,0.4085558739025146,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,2,207,67,2,left,0.26196391705889255,None,2,67,207,24,190.4819105839124,,,,190.47659904195461,191.06288129196037,191.3310467499541,left,0.26196391705889255,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,8,208,68,2,left,0.15532229095697403,None,2,68,208,43,191.33926375000738,,,,191.3333981669275,191.92957024998032,192.0931393749779,left,0.15532229095697403,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,2,209,69,2,left,0.5962701250100508,None,2,69,209,22,192.1012812500121,,,,192.09518816694617,192.6905527500203,193.2932367499452,left,0.5962701250100508,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,4,210,0,3,left,0.386705041,None,3,0,210,37,193.30310324998572,,,,193.29552554199472,193.89028045895975,194.28061899996828,left,0.386705041,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,2,211,1,3,right,0.31824312498793006,None,3,1,211,19,194.2903104169527,,,,194.28281595895533,194.87953029200435,195.20954820897896,right,0.31824312498793006,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,8,212,2,3,right,0.28527012502308935,None,3,2,212,53,195.22479666699655,,,,195.21168758394197,195.8065131669864,196.09677724994253,right,0.28527012502308935,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,2,213,3,3,left,0.45125566597562283,None,3,3,213,25,196.1068764589727,,,,196.0989951,196.69043770898134,197.1467073749518,left,0.45125566597562283,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,16,214,4,3,left,0.389354458,None,3,4,214,67,197.1568683339283,,,,197.14881166699342,197.74331654200796,198.14199329190888,left,0.389354458,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,16,215,5,3,right,0.5094985000323504,None,3,5,215,59,198.14735729200765,,,,198.14350295893382,198.74030462501105,199.25883420894388,right,0.5094985000323504,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,1,216,6,3,left,0.5123899170430377,None,3,6,216,0,199.26850491692312,,,,199.26088933390565,199.85724008397665,200.37593779200688,left,0.5123899170430377,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,4,217,7,3,left,0.34945124899968505,None,3,7,217,39,200.38287524995394,,,,200.3783050419297,200.9911311,201.34652887494303,left,0.34945124899968505,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,8,218,8,3,left,0.3586287080543116,None,3,8,218,52,201.35682695894502,,,,201.34885279193986,201.9451274590101,202.30896970897447,left,0.3586287080543116,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,2,219,9,3,left,0.4273987909546122,None,3,9,219,26,202.32371316698845,,,,202.31042774999514,202.90716699999757,203.34267508401535,left,0.4273987909546122,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,4,220,10,3,right,0.470078417,None,3,10,220,34,203.34999212494586,,,,203.3447577089537,203.94048708397895,204.42627908394206,right,0.470078417,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,1,221,11,3,right,0.480811792,None,3,11,221,6,204.440649,,,,204.42837395891547,205.02469379198737,205.50987520895433,right,0.480811792,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,4,222,12,3,right,0.33420354104600847,None,3,12,222,31,205.51881008397322,,,,205.51214933395386,206.10625800001435,206.44447924999986,right,0.33420354104600847,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,8,223,13,3,left,0.42199654097203165,None,3,13,223,51,206.45620675000828,,,,206.44577462493908,207.04048224992584,207.4762403749628,left,0.42199654097203165,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,4,224,14,3,left,0.3107090409612283,None,3,14,224,30,207.48476333392318,,,,207.47813854191918,208.0738290839363,208.39290262490977,left,0.3107090409612283,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,1,225,15,3,left,0.3658161249477416,None,3,15,225,10,208.40082966699265,,,,208.39513070893008,208.99064120894764,209.35935458401218,left,0.3658161249477416,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,8,226,16,3,left,0.3414337489521131,None,3,16,226,42,209.36608166701626,,,,209.36184412497096,209.9570730839623,210.30971379193943,left,0.3414337489521131,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,1,227,17,3,left,0.44223225000314415,None,3,17,227,4,210.31843312492128,,,,210.31207254191395,210.90711270901375,211.35985012492165,left,0.44223225000314415,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,4,228,18,3,left,0.4283638750202954,None,3,18,228,35,211.36751174996607,,,,211.36234220897313,211.97795758396387,212.40920033399016,left,0.4283638750202954,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,2,229,19,3,right,0.3760389999952167,None,3,19,229,20,212.4237456669798,,,,212.41044829192106,213.00826704199426,213.39340129191987,right,0.3760389999952167,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,8,230,20,3,right,0.32769345794804394,None,3,20,230,46,213.4070159170078,,,,213.3958188749384,213.98958487494383,214.32541233394295,right,0.32769345794804394,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,2,231,21,3,right,0.35315120790619403,None,3,21,231,17,214.33167345891707,,,,214.32719891692977,214.92314237495884,215.2928526669275,right,0.35315120790619403,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,16,232,22,3,right,0.1636739580426365,None,3,22,232,61,215.30767429200932,,,,215.29479370894842,215.90760420891456,216.07629841694143,right,0.1636739580426365,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,1,233,23,3,left,0.455103375,None,3,23,233,7,216.08262724999804,,,,216.07799766701646,216.6740714169573,217.14317166700494,left,0.455103375,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,2,234,24,3,left,0.37977887492161244,None,3,24,234,21,217.15193799999543,,,,217.14551449997816,217.7405625419924,218.12644754198845,left,0.37977887492161244,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,16,235,25,3,right,0.3391453749500215,None,3,25,235,64,218.13552324997727,,,,218.12884716701228,218.74103362497408,219.08349362493027,right,0.3391453749500215,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,1,236,26,3,left,0.42247645801398903,None,3,26,236,9,219.08937012497336,,,,219.08493149990682,219.6768064169446,220.10976658400614,left,0.42247645801398903,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,8,237,27,3,right,0.13990654109511524,None,3,27,237,47,220.11787199997343,,,,220.11209337494802,220.70720454200637,220.85916324995924,right,0.13990654109511524,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,8,238,28,3,right,0.2836319579510018,None,3,28,238,49,220.8672058749944,,,,220.86147899995558,221.47445037495345,221.77661270892713,right,0.2836319579510018,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,2,239,29,3,left,0.5589191239560023,None,3,29,239,16,221.79066991701256,,,,221.7785299589159,222.37312929192558,222.9419832089916,left,0.5589191239560023,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,8,240,30,3,left,0.37923137401230633,None,3,30,240,50,222.94847995892633,,,,222.94385979196522,223.53982466692105,223.92557191697415,left,0.37923137401230633,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,1,241,31,3,right,0.2842691659461707,None,3,31,241,5,223.93480474990793,,,,223.92760024999734,224.52379174996167,224.8156366669573,right,0.2842691659461707,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,4,242,32,3,right,0.33850920805707574,None,3,32,242,33,224.82350345898885,,,,224.81684208393563,225.41162983397953,225.7597472500056,right,0.33850920805707574,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,2,243,33,3,left,0.44686641602311283,None,3,33,243,24,225.76851441699546,,,,225.76209612493403,226.35722195892595,226.80933516693767,left,0.44686641602311283,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,1,244,34,3,left,0.3818104160018265,None,3,34,244,1,226.81763154198416,,,,226.81157329201233,227.40714495896827,227.79282283398788,left,0.3818104160018265,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,8,245,35,3,left,0.21014262503013015,None,3,35,245,43,227.80177649995312,,,,227.7951491669519,228.3908592920052,228.60996625002008,left,0.21014262503013015,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,1,246,36,3,right,0.4619691239204258,None,3,36,246,3,228.62367170897778,,,,228.6112991,229.20713654195424,229.67580937501043,right,0.4619691239204258,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,16,247,37,3,left,0.6430699159391224,None,3,37,247,65,229.68484320899006,,,,229.67805466696154,230.27282408392057,230.92553974990733,left,0.6430699159391224,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,16,248,38,3,right,0.39492329105269164,None,3,38,248,56,230.93146270897705,,,,230.9272516,231.52408825000748,231.92626170895528,right,0.39492329105269164,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,4,249,39,3,left,0.40906537405680865,None,3,39,249,38,231.93369254190475,,,,231.92843587498646,232.52379925001878,232.9431140839588,left,0.40906537405680865,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,8,250,40,3,left,0.34738216595724225,None,3,40,250,45,232.95132624998223,,,,232.94529416691512,233.54045158391818,233.8933077919064,left,0.34738216595724225,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,16,251,41,3,left,0.3333011670038104,None,3,41,251,68,233.90046220901422,,,,233.89545374992304,234.4904873339692,234.82651883398648,left,0.3333011670038104,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,1,252,42,3,left,0.2596054159803316,None,3,42,252,12,234.84044854191598,,,,234.82861049997155,235.4241403,235.69316058396362,left,0.2596054159803316,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,16,253,43,3,right,0.21427287394180894,None,3,43,253,62,235.70201679191086,,,,235.6954066249309,236.2904874999076,236.50944891700055,right,0.21427287394180894,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,8,254,44,3,left,0.20657437504269183,None,3,44,254,54,236.52370091690682,,,,236.51170770893805,237.10717220895458,237.32669095892925,left,0.20657437504269183,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,4,255,45,3,left,0.33959074900485575,None,3,45,255,40,237.33479141700082,,,,237.32916937500704,237.92407149996143,238.27434033399913,left,0.33959074900485575,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,8,256,46,3,left,0.33914162509609014,None,3,46,256,44,238.2802993,,,,238.2756250000093,238.87287666695192,239.22428158391267,left,0.33914162509609014,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,4,257,47,3,right,0.20977158297318965,None,3,47,257,28,239.23160870897118,,,,239.22599316691048,239.8239220000105,240.04313137498684,right,0.20977158297318965,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,2,258,48,3,right,0.25062270800117403,None,3,48,258,22,240.0511302499799,,,,240.0453196669696,240.66158758394886,240.9142973339185,right,0.25062270800117403,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,4,259,49,3,left,0.1974520420189947,None,3,49,259,36,240.92269587493502,,,,240.91644954192452,241.52417674998287,241.72588491695933,left,0.1974520420189947,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,2,260,50,3,left,0.33059195801615715,None,3,50,260,23,241.7343160000164,,,,241.72806079196744,242.32410887500737,242.65903458395042,left,0.33059195801615715,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,8,261,51,3,left,0.38151533296331763,None,3,51,261,55,242.6665689169895,,,,242.66123516694643,243.25708141701762,243.64315379201435,left,0.38151533296331763,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,2,262,52,3,left,0.3739613329526037,None,3,52,262,15,243.65120520896744,,,,243.64512041700073,244.24059166701045,244.62575000000652,left,0.3739613329526037,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,2,263,53,3,right,0.3420064989477396,None,3,53,263,18,244.63542541698553,,,,244.62868741701823,245.22454245900735,245.57683712500148,right,0.3420064989477396,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,16,264,54,3,left,0.2084317080443725,None,3,54,264,66,245.59046737500466,,,,245.57888983399607,246.17406791693065,246.3911345419474,left,0.2084317080443725,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,2,265,55,3,left,0.27292629098519683,None,3,55,265,27,246.39620108401868,,,,246.39256616693456,246.9895569169894,247.2754653749289,left,0.27292629098519683,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,1,266,56,3,left,0.088868291,None,3,56,266,11,247.28163799992763,,,,247.27688295894768,247.87463495892007,247.97570091695525,left,0.088868291,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,1,267,57,3,left,0.089184166,None,3,57,267,13,247.98408295901027,,,,247.97808020899538,248.57424937491305,248.6757867919514,left,0.089184166,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,16,268,58,3,left,0.1573450000723824,None,3,58,268,69,248.68507708399557,,,,248.67754633398727,249.2741236250149,249.4435634999536,left,0.1573450000723824,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,4,269,59,3,right,0.1714494579937309,None,3,59,269,32,249.45728591701481,,,,249.4456834589364,250.05800762493163,250.24303333391435,right,0.1714494579937309,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,16,270,60,3,left,0.31885254103690386,None,3,60,270,57,250.25733337493148,,,,250.24506845895667,250.84055479196832,251.16288958396763,left,0.31885254103690386,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,4,271,61,3,left,0.1416973330779001,None,3,61,271,41,251.1735098749632,,,,251.16450741700828,251.7617274170043,251.90940370899625,left,0.1416973330779001,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,2,272,62,3,left,0.10107362491544336,None,3,62,272,14,251.92370920896064,,,,251.91169854195323,252.52425933396444,252.64361816691235,left,0.10107362491544336,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,16,273,63,3,left,0.5888940410222858,None,3,63,273,63,252.65716691699345,,,,252.64582737500314,253.24041224992834,253.8409854999045,left,0.5888940410222858,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,16,274,64,3,right,0.41580970806535333,None,3,64,274,60,253.84693245892413,,,,253.84261783398688,254.4295419169357,254.85811787494458,right,0.41580970806535333,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,16,275,65,3,right,0.35211866605095565,None,3,65,275,58,254.8635073339101,,,,254.8596397920046,255.45619233394973,255.81286850001197,right,0.35211866605095565,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,4,276,66,3,right,0.7051945000421256,None,3,66,276,29,255.82248908397742,,,,255.81530045892578,256.41118175000884,257.12632012495305,right,0.7051945000421256,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,8,277,67,3,right,0.27510870806872845,None,3,67,277,48,257.1347995,,,,257.12856679200195,257.7239182089688,258.0094899999676,right,0.27510870806872845,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,1,278,68,3,right,0.5351066249422729,None,3,68,278,8,258.01842129195575,,,,258.0115596249234,258.6070842499612,259.1456185419811,right,0.5351066249422729,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,1,279,69,3,right,0.48868687509093434,None,3,69,279,2,259.1568316249177,,,,259.1472062090179,259.7404645419447,260.2422803340014,right,0.48868687509093434,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,16,280,0,4,right,0.5877583749825135,None,4,0,280,59,260.2520184589084,,,,260.2444187,260.8412459169049,261.4426164999604,right,0.5877583749825135,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,1,281,1,4,left,0.41575062507763505,None,4,1,281,10,261.45087866694666,,,,261.44484704197384,262.0404250000138,262.4597174170194,left,0.41575062507763505,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,2,282,2,4,left,0.39864208293147385,None,4,2,282,23,262.46709683397785,,,,262.46197854191996,263.05643179197796,263.45811570901424,left,0.39864208293147385,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,16,283,3,4,right,0.3604817910818383,None,4,3,283,56,263.46379591699224,,,,263.4598221669439,264.04563279193826,264.4091466249665,right,0.3604817910818383,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,8,284,4,4,right,0.2689433329505846,None,4,4,284,45,264.4177072090097,,,,264.41121637495235,265.00681524991523,265.28053495893255,right,0.2689433329505846,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,16,285,5,4,right,0.14370420796331018,None,4,5,285,62,265.29012279200833,,,,265.28268641699106,265.8783746249974,266.0263621249469,right,0.14370420796331018,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,16,286,6,4,right,0.40725870802998543,None,4,6,286,60,266.0342868339503,,,,266.02862179197837,266.6238037919393,267.04278095893096,right,0.40725870802998543,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,16,287,7,4,left,0.6434299160027876,None,4,7,287,64,267.05123704194557,,,,267.045071,267.6405921250116,268.29266704199836,left,0.6434299160027876,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,4,288,8,4,right,0.2986272079870105,None,4,8,288,29,268.30147708393633,,,,268.29481533390936,268.8903391249478,269.1930089999223,right,0.2986272079870105,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,2,289,9,4,left,0.5501663329778239,None,4,9,289,24,269.2013767500175,,,,269.1952142919181,269.7903285420034,270.3427144169109,left,0.5501663329778239,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
