contrast,location,cpd,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.01,-1,16,286,6,4,left,0.350069748936221,None,4,6,286,67,274.44001387502067,,,,274.4330403750064,275.0283689169446,275.38063241692726,left,0.350069748936221,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,16,287,7,4,left,0.34615520806983113,None,4,7,287,68,275.3951090419432,,,,275.3829152500257,275.9787652499508,276.3304544169223,left,0.34615520806983113,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,2,288,8,4,left,0.30984925001394004,None,4,8,288,26,276.3381614580285,,,,276.33281108294614,276.92868104192894,277.2473874579882,left,0.30984925001394004,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,2,289,9,4,left,0.24153179104905576,None,4,9,289,23,277.25626774993725,,,,277.2494737500092,277.8452199170133,278.0883163330145,left,0.24153179104905576,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,16,290,10,4,right,0.19047287397552282,None,4,10,290,56,278.09475375001784,,,,278.0897068330087,278.6983053749427,278.89711641694885,right,0.19047287397552282,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,2,291,11,4,right,0.3527311250800267,None,4,11,291,18,278.9050529579399,,,,278.89934208302293,279.4950345000252,279.8512122919783,right,0.3527311250800267,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,2,292,12,4,left,0.4134967909194529,None,4,12,292,14,279.8613651669584,,,,279.8534162499709,280.44923316698987,280.87033045792487,left,0.4134967909194529,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,1,293,13,4,right,0.29973304201848805,None,4,13,293,5,280.8774936669506,,,,280.87237150000874,281.4639385829214,281.76640558301006,right,0.29973304201848805,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,16,294,14,4,left,0.28389587404672056,None,4,14,294,59,281.7773377499543,,,,281.76816929201595,282.36174087494146,282.6542659170227,left,0.28389587404672056,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,4,295,15,4,left,0.23879587510600686,None,4,15,295,30,282.66194799996447,,,,282.6553929169895,283.25085774995387,283.497363167,left,0.23879587510600686,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,8,296,16,4,left,0.3709435409400612,None,4,16,296,49,283.50631633296143,,,,283.49944341694936,284.09570233302657,284.4808160000248,left,0.3709435409400612,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,2,297,17,4,left,0.7060830409172922,None,4,17,297,15,284.49824024992995,,,,284.4830340000335,285.0785122079542,285.79806179192383,left,0.7060830409172922,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,16,298,18,4,right,0.34859795798547566,None,4,18,298,63,285.80627733294386,,,,285.80052479193546,286.3949740829412,286.74773533293046,right,0.34859795798547566,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,4,299,19,4,left,0.41633737401571125,None,4,19,299,38,286.7567776249489,,,,286.7501583750127,287.3452269999543,287.76499562500976,left,0.41633737401571125,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,16,300,20,4,left,0.41298633301630616,None,4,20,300,60,287.77848729200196,,,,287.7671481670113,288.3617037499789,288.7793318750337,left,0.41298633301630616,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,8,301,21,4,left,0.48399379092734307,None,4,21,301,53,288.78508770803455,,,,288.78069604199845,289.3774724579416,289.8652585829841,left,0.48399379092734307,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,4,302,22,4,left,0.39686020801309496,None,4,22,302,36,289.8772128749406,,,,289.8668512919685,290.4616470419569,290.863770750002,left,0.39686020801309496,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,4,303,23,4,right,0.42022758291568607,None,4,23,303,29,290.87291308294516,,,,290.8661342919804,291.4621691670036,291.88462404196616,right,0.42022758291568607,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,4,304,24,4,left,0.3322318330174312,None,4,24,304,37,291.89476212498266,,,,291.8872672499856,292.4831863329746,292.8308851249749,left,0.3322318330174312,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,4,305,25,4,left,0.4100375829730183,None,4,25,305,35,292.8450378749985,,,,292.8334129579598,293.4283681670204,293.848225499969,left,0.4100375829730183,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,1,306,26,4,left,0.36650837503839284,None,4,26,306,11,293.8617402079981,,,,293.8504582500318,294.4449824169278,294.8148610419594,left,0.36650837503839284,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,4,307,27,4,right,0.26647795794997364,None,4,27,307,34,294.8285617920337,,,,294.81737179192714,295.4118507920066,295.68143641692586,right,0.26647795794997364,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,2,308,28,4,right,0.3291297910036519,None,4,28,308,20,295.68878583295736,,,,295.68372450000606,296.2783453329466,296.61372299992945,right,0.3291297910036519,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,8,309,29,4,left,0.06349866604432464,None,4,29,309,55,296.62254324997775,,,,296.61587966699153,297.2118240420241,297.2807487079408,left,0.06349866604432464,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,4,310,30,4,left,0.30981891707051545,None,4,30,310,32,297.2887660829583,,,,297.2830107919872,297.8774602919584,298.1965579580283,left,0.30981891707051545,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,2,311,31,4,left,0.3001063750125468,None,4,31,311,22,298.20212504197843,,,,298.1980877079768,298.7951409999514,299.1011544170324,left,0.3001063750125468,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,4,312,32,4,left,0.3089468330144882,None,4,32,312,31,299.1114352919394,,,,299.1035529579967,299.69945654203184,300.01453512499575,left,0.3089468330144882,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,1,313,33,4,right,0.46851291600614786,None,4,33,313,0,300.0228299580049,,,,300.01685345801525,300.6117180000292,301.0838049999438,right,0.46851291600614786,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,2,314,34,4,left,0.3478019169997424,None,4,34,314,27,301.0948017919436,,,,301.08599612500984,301.6783192079747,302.03100099996664,left,0.3478019169997424,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,8,315,35,4,left,0.6437279160600156,None,4,35,315,44,302.03742437495384,,,,302.033015999943,302.62854212499224,303.28068620793056,left,0.6437279160600156,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,1,316,36,4,right,0.47212608298286796,None,4,36,316,2,303.2903198749991,,,,303.28282041696366,303.87806499993894,304.36417666694615,right,0.47212608298286796,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,8,317,37,4,left,0.3504468329483643,None,4,37,317,50,304.3729927079985,,,,304.3662417079322,304.9616545829922,305.3180362499552,left,0.3504468329483643,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,1,318,38,4,left,0.3689475830178708,None,4,38,318,7,305.32807195803616,,,,305.32025791693013,305.91515920800157,306.2960735829547,left,0.3689475830178708,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,16,319,39,4,left,0.5391550830099732,None,4,39,319,57,306.30197604198474,,,,306.29765116702765,306.8831460829824,307.4308940829942,left,0.5391550830099732,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,2,320,40,4,left,0.6607229580404237,None,4,40,320,24,307.44804179202765,,,,307.433135750005,308.02850587503053,308.6983111249283,left,0.6607229580404237,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,1,321,41,4,right,0.35298866603989154,None,4,41,321,6,308.715148499934,,,,308.70048858295195,309.29501345800236,309.65081979194656,right,0.35298866603989154,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,16,322,42,4,left,0.36880795808974653,None,4,42,322,64,309.6608080830192,,,,309.65284787502605,310.2492377499584,310.62909724994097,left,0.36880795808974653,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,1,323,43,4,right,0.34084812400396913,None,4,43,323,1,310.6351566669764,,,,310.6305041669402,311.2291932919761,311.5805095420219,right,0.34084812400396913,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,8,324,44,4,left,0.4015706659993157,None,4,44,324,52,311.5884144579759,,,,311.58277137496043,312.1784016250167,312.5853544579586,left,0.4015706659993157,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,8,325,45,4,left,0.3640329160261899,None,4,45,325,51,312.5937771250028,,,,312.5872589999344,313.1829042920144,313.5510707499925,left,0.3640329160261899,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,16,326,46,4,left,0.32930370792746544,None,4,46,326,58,313.56143549992703,,,,313.5534513749881,314.1485959580168,314.48453937494196,left,0.32930370792746544,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,8,327,47,4,left,0.2959357490763068,None,4,47,327,54,314.4939105419908,,,,314.48607891693246,315.0829867919674,315.38766391703393,left,0.2959357490763068,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,1,328,48,4,left,0.27665812498889863,None,4,48,328,8,315.39466470794287,,,,315.38926674996037,315.98241483292077,316.2675055420259,left,0.27665812498889863,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,1,329,49,4,right,0.2841970829758793,None,4,49,329,4,316.2784192499239,,,,316.26983679202385,316.8616730000358,317.1511836670106,right,0.2841970829758793,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,1,330,50,4,left,0.34846929099876434,None,4,50,330,9,317.161414082977,,,,317.1535754170036,317.7503311249893,318.10078650002833,left,0.34846929099876434,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,16,331,51,4,right,0.4149088750127703,None,4,51,331,61,318.1114214999834,,,,318.1026638329495,318.6998700000113,319.11800329200923,right,0.4149088750127703,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,4,332,52,4,right,0.28769245801959187,None,4,52,332,33,319.12716579192784,,,,319.1203209999949,319.7162221670151,320.0143253329443,right,0.28769245801959187,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,2,333,53,4,left,0.3790417080745101,None,4,53,333,21,320.02347899996676,,,,320.016661832924,320.61178970802575,320.9970280829584,left,0.3790417080745101,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,2,334,54,4,right,0.20943899999838322,None,4,54,334,19,321.0058349169558,,,,320.99926399998367,321.59528891695663,321.8143343749689,right,0.20943899999838322,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,1,335,55,4,right,0.3449659990146756,None,4,55,335,3,321.828367042006,,,,321.8165479579475,322.41075104195625,322.7626611669548,right,0.3449659990146756,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,1,336,56,4,left,0.23927608306985348,None,4,56,336,12,322.76831175002735,,,,322.764278208022,323.350449791993,323.597178875003,left,0.23927608306985348,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,1,337,57,4,left,0.30775141692720354,None,4,57,337,10,323.6069384579314,,,,323.5993784170132,324.1950694579864,324.5150600420311,left,0.30775141692720354,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,2,338,58,4,right,0.3059222080046311,None,4,58,338,16,324.5226331249578,,,,324.51729020802304,325.1117436669301,325.43090749997646,right,0.3059222080046311,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,4,339,59,4,left,0.2131572919897735,None,4,59,339,40,325.4397484579822,,,,325.4330637080129,326.02764662494883,326.24708812497556,left,0.2131572919897735,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,16,340,60,4,left,5.318883832893334,None,4,60,340,69,326.2554170829244,,,,326.24958750000224,326.8623308329843,332.1850666250102,left,5.318883832893334,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,16,341,61,4,right,0.37845679104793817,None,4,61,341,62,332.1946417919826,,,,332.1873198329704,332.7832703329623,333.1677971249446,right,0.37845679104793817,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,8,342,62,4,right,0.18564804189372808,None,4,62,342,47,333.1778927500127,,,,333.1700037079863,333.7661157499533,333.9640955829527,right,0.18564804189372808,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,8,343,63,4,right,0.2413274160353467,None,4,63,343,43,333.9725114579778,,,,333.9663427500054,334.56141308299266,334.8138751250226,right,0.2413274160353467,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,8,344,64,4,right,0.434691125061363,None,4,64,344,45,334.82341524993535,,,,334.81741362495814,335.4119998329552,335.85169754200615,right,0.434691125061363,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,8,345,65,4,left,0.6960784170078114,None,4,65,345,42,335.86138708295766,,,,335.8542080000043,336.46167933300603,337.1636240829248,left,0.6960784170078114,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,16,346,66,4,right,0.958909624023363,None,4,66,346,65,337.1718011669582,,,,337.16567062493414,337.76172612502705,338.72935470798984,right,0.958909624023363,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,4,347,67,4,left,0.38303224998526275,None,4,67,347,39,338.7348086669808,,,,338.7308436250314,339.32852224993985,339.7148512499407,left,0.38303224998526275,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,4,348,68,4,left,0.27469116600696,None,4,68,348,41,339.72806341701653,,,,339.71613266703207,340.31301625003107,340.59727324999403,left,0.27469116600696,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,16,349,69,4,left,0.13165195798501372,None,4,69,349,66,340.6063805830199,,,,340.5992736669723,341.194897291949,341.33177308295853,left,0.13165195798501372,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,1,350,0,5,left,0.1105315419845283,None,5,0,350,1,341.34535212500487,,,,341.33409962500446,341.9281062920345,342.04729012493044,left,0.1105315419845283,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,1,351,1,5,left,0.2524487079354003,None,5,1,351,0,342.06185462500434,,,,342.0494317919947,342.6450990829617,342.90146812493913,left,0.2524487079354003,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,2,352,2,5,right,0.2067328329430893,None,5,2,352,19,342.9115115000168,,,,342.90320295793936,343.4989837500034,343.713864041958,right,0.2067328329430893,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,1,353,3,5,right,0.17895112396217883,None,5,3,353,3,343.72259062493686,,,,343.716183124925,344.3117029579589,344.49742854200304,right,0.17895112396217883,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,16,354,4,5,right,0.09527170797809958,None,5,4,354,64,344.5056782499887,,,,344.49974045797717,345.0952254169388,345.19687679200433,right,0.09527170797809958,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,4,355,5,5,left,0.2983114990638569,None,5,5,355,38,345.2060481669614,,,,345.1987899580272,345.79414141702,346.0962641669903,left,0.2983114990638569,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,16,356,6,5,right,0.20651316596195102,None,5,6,356,62,346.1029446669854,,,,346.0982690419769,346.69492304197047,346.9137280000141,right,0.20651316596195102,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,8,357,7,5,left,0.3143198329489678,None,5,7,357,42,346.9225110829575,,,,346.9160211669514,347.51142308302224,347.8308960419381,left,0.3143198329489678,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,16,358,8,5,right,0.22221454104874283,None,5,8,358,61,347.8390783750219,,,,347.83314654196147,348.4286790420301,348.65427666692995,right,0.22221454104874283,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,16,359,9,5,left,0.14345254097133875,None,5,9,359,67,348.66031062498223,,,,348.655400916934,349.2619499999564,349.41429020802025,left,0.14345254097133875,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,2,360,10,5,left,0.13081633299589157,None,5,10,360,14,349.42223204195034,,,,349.4164320830023,350.01175495795906,350.1471163330134,left,0.13081633299589157,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,16,361,11,5,left,0.42191249900497496,None,5,11,361,60,350.15494491695426,,,,350.1494753329316,350.7454327919986,351.1809248329373,left,0.42191249900497496,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,8,362,12,5,left,0.14724829094484448,None,5,12,362,53,351.1893756670179,,,,351.18334308301564,351.7981141669443,351.94755641696975,left,0.14724829094484448,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,4,363,13,5,left,0.7466867909533903,None,5,13,363,41,351.9544824579498,,,,351.9497312499443,352.54863845801447,353.29953229194507,left,0.7466867909533903,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,16,364,14,5,right,0.06778049899730831,None,5,14,364,59,353.3108812919818,,,,353.30084591696505,353.8944811669644,353.9662912499625,right,0.06778049899730831,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,1,365,15,5,left,0.25071500008925796,None,5,15,365,7,353.9775097919628,,,,353.9676433749264,354.5614952079486,354.815380541957,left,0.25071500008925796,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,8,366,16,5,left,0.10194604203570634,None,5,16,366,54,354.82801149995066,,,,354.81671808299143,355.41142845794093,355.5347547499696,left,0.10194604203570634,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,2,367,17,5,left,0.03203274996485561,None,5,17,367,24,355.5450326669961,,,,355.5370515419636,356.1461649169214,356.1807283749804,left,0.03203274996485561,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,4,368,18,5,left,0.8127897080266848,None,5,18,368,33,356.1953652499942,,,,356.1826955419965,356.795451791957,357.61229662492406,left,0.8127897080266848,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,1,369,19,5,left,0.019769291044212878,None,5,19,369,13,357.61787154199556,,,,357.61342645797413,358.2123769170139,358.23504916694947,left,0.019769291044212878,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,8,370,20,5,left,0.21331345790531486,None,5,20,370,49,358.24471274996176,,,,358.23756237502676,358.84598983300384,359.0645627499325,left,0.21331345790531486,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,4,371,21,5,left,0.5494677490787581,None,5,21,371,39,359.07281304197386,,,,359.06698891695123,359.6616796249291,360.2143082920229,left,0.5494677490787581,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,2,372,22,5,left,0.41071258299052715,None,5,22,372,17,360.2219889999833,,,,360.21658150001895,360.8106708750129,361.2289972079452,left,0.41071258299052715,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,2,373,23,5,left,0.38010325003415346,None,5,23,373,22,361.2346008749446,,,,361.2304965000367,361.8280277500162,362.21391087502707,left,0.38010325003415346,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,8,374,24,5,left,0.37128174991812557,None,5,24,374,51,362.2227376670344,,,,362.2159666250227,362.81174445792567,363.1852713749977,left,0.37128174991812557,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,16,375,25,5,left,0.4200996659928933,None,5,25,375,57,363.19473387498874,,,,363.18761233298574,363.7779906250071,364.2012361669913,left,0.4200996659928933,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,8,376,26,5,left,0.4747749579837546,None,5,26,376,45,364.21141941694077,,,,364.2036154579837,364.7992529999465,365.28012100001797,left,0.4747749579837546,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,16,377,27,5,left,0.3448182489955798,None,5,27,377,58,365.2885756249307,,,,365.28209033294115,365.87831866694614,366.2303972080117,left,0.3448182489955798,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,1,378,28,5,right,0.37155620800331235,None,5,28,378,2,366.23878058302216,,,,366.2327813330339,366.8283863749821,367.20202354202047,right,0.37155620800331235,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,2,379,29,5,right,0.4692633330123499,None,5,29,379,20,367.21132045798004,,,,367.20394591696095,367.798679917003,368.27930812502746,right,0.4692633330123499,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,8,380,30,5,left,0.4645047499798238,None,5,30,380,43,368.28570725000463,,,,368.28083008294925,368.87742245802656,369.345542791998,left,0.4645047499798238,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,4,381,31,5,left,0.49139420792926103,None,5,31,381,31,369.3515961669618,,,,369.3470830830047,369.93069587496575,370.430646416964,left,0.49139420792926103,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
